,public_metrics,created_at,id,text,entities,context_annotations
975,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 10, 'quote_count': 0}",2020-10-23T17:07:18.000Z,1319686849426841601,"@normonics @GregorySMcMuray @ektrit @YouTube @Extrachelle But you remove the redundant, no?","{'mentions': [{'start': 0, 'end': 10, 'username': 'normonics'}, {'start': 11, 'end': 27, 'username': 'GregorySMcMuray'}, {'start': 28, 'end': 35, 'username': 'ektrit'}, {'start': 36, 'end': 44, 'username': 'YouTube'}, {'start': 45, 'end': 57, 'username': 'Extrachelle'}]}","[{'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10029382357', 'name': 'YouTube'}}]"
976,"{'retweet_count': 129, 'reply_count': 42, 'like_count': 636, 'quote_count': 12}",2020-10-23T13:05:42.000Z,1319626048288546825,"This is actually NOT a BS association compared to the junk you see in psychology papers. The rule: if you can't eyeball the defect (how many points to change the slope), it is (sort of) robust. https://t.co/De3gqZCN5D","{'urls': [{'start': 194, 'end': 217, 'url': 'https://t.co/De3gqZCN5D', 'expanded_url': 'https://twitter.com/loriamontgomery/status/1319614568730165248', 'display_url': 'twitter.com/loriamontgomer…'}]}","[{'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '1129090662622588930', 'name': 'Psychology'}}]"
977,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",2020-10-23T13:03:21.000Z,1319625456774164481,@faultrock This is actually VERY robust.,"{'mentions': [{'start': 0, 'end': 10, 'username': 'faultrock'}]}",
978,"{'retweet_count': 8, 'reply_count': 11, 'like_count': 194, 'quote_count': 1}",2020-10-23T12:04:50.000Z,1319610730996486146,"The hilly terrain...
I told the App I was born in 1905 so all the ""zones"" are messed up &amp; they can't track me. https://t.co/gvagvWSpT8","{'urls': [{'start': 115, 'end': 138, 'url': 'https://t.co/gvagvWSpT8', 'expanded_url': 'https://twitter.com/nntaleb/status/1319610730996486146/photo/1', 'display_url': 'pic.twitter.com/gvagvWSpT8'}]}",
979,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}",2020-10-23T11:40:59.000Z,1319604732097449984,"@ektrit Ok.
In Lebanon it became ""latin"" to distinguish from Melkite.","{'annotations': [{'start': 15, 'end': 21, 'probability': 0.9175, 'type': 'Place', 'normalized_text': 'Lebanon'}, {'start': 61, 'end': 67, 'probability': 0.3905, 'type': 'Place', 'normalized_text': 'Melkite'}], 'mentions': [{'start': 0, 'end': 7, 'username': 'ektrit'}]}",
980,"{'retweet_count': 77, 'reply_count': 40, 'like_count': 488, 'quote_count': 24}",2020-10-23T11:39:31.000Z,1319604362205945861,"HERESIES
Added to the religion piece the most important paragraph: heresies are not theologically driven; they are separatist movements that find some doctrinal wrinkle...

https://t.co/csFWhFKNjy https://t.co/OpTCHsVXcr","{'urls': [{'start': 173, 'end': 196, 'url': 'https://t.co/csFWhFKNjy', 'expanded_url': 'https://medium.com/incerto/religion-violence-tolerance-progress-nothing-to-do-with-theology-a31f351c729e', 'display_url': 'medium.com/incerto/religi…'}, {'start': 197, 'end': 220, 'url': 'https://t.co/OpTCHsVXcr', 'expanded_url': 'https://twitter.com/nntaleb/status/1319604362205945861/photo/1', 'display_url': 'pic.twitter.com/OpTCHsVXcr'}]}",
981,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",2020-10-23T11:31:13.000Z,1319602272943394817,"@ektrit They had ""latin"" and ""Greek-Catholic"" or Melkite millets","{'mentions': [{'start': 0, 'end': 7, 'username': 'ektrit'}]}",
982,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",2020-10-23T11:24:53.000Z,1319600677014949888,"@ektrit ""Latin"" millet, no?","{'mentions': [{'start': 0, 'end': 7, 'username': 'ektrit'}]}",
983,"{'retweet_count': 0, 'reply_count': 3, 'like_count': 4, 'quote_count': 1}",2020-10-22T23:24:33.000Z,1319419401309986818,"@4UWell @RiccardoLeggio @Schwarzenegger If you wait a bit they may improve on graft stents or wrapping, or other conservative methods. The idea is to buy time while surgery goes endo. Do you lift heavy?","{'mentions': [{'start': 0, 'end': 7, 'username': '4UWell'}, {'start': 8, 'end': 23, 'username': 'RiccardoLeggio'}, {'start': 24, 'end': 39, 'username': 'Schwarzenegger'}]}","[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '806574782275665920', 'name': 'Arnold Schwarzenegger', 'description': 'Arnold Schwarzenegger'}}, {'domain': {'id': '56', 'name': 'Actor', 'description': 'An actor or actress in the world, like Kate Winslet or Leonardo DiCaprio'}, 'entity': {'id': '806574782275665920', 'name': 'Arnold Schwarzenegger', 'description': 'Arnold Schwarzenegger'}}]"
984,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",2020-10-22T22:23:04.000Z,1319403928904257536,@ATomasi__ @GregorySMcMuray I know that @Firsou is itching to start a website with your reconstructions.,"{'mentions': [{'start': 0, 'end': 10, 'username': 'ATomasi__'}, {'start': 11, 'end': 27, 'username': 'GregorySMcMuray'}, {'start': 40, 'end': 47, 'username': 'Firsou'}]}",
985,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",2020-10-22T22:20:35.000Z,1319403302241640448,@4UWell @RiccardoLeggio @Schwarzenegger So the aortic root has been at 4.9 for 8 years?,"{'mentions': [{'start': 0, 'end': 7, 'username': '4UWell'}, {'start': 8, 'end': 23, 'username': 'RiccardoLeggio'}, {'start': 24, 'end': 39, 'username': 'Schwarzenegger'}]}","[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '806574782275665920', 'name': 'Arnold Schwarzenegger', 'description': 'Arnold Schwarzenegger'}}, {'domain': {'id': '56', 'name': 'Actor', 'description': 'An actor or actress in the world, like Kate Winslet or Leonardo DiCaprio'}, 'entity': {'id': '806574782275665920', 'name': 'Arnold Schwarzenegger', 'description': 'Arnold Schwarzenegger'}}]"
986,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 9, 'quote_count': 0}",2020-10-22T21:42:27.000Z,1319393707695759360,@GregorySMcMuray @ATomasi__ could compare both!,"{'mentions': [{'start': 0, 'end': 16, 'username': 'GregorySMcMuray'}, {'start': 17, 'end': 27, 'username': 'ATomasi__'}]}",
987,"{'retweet_count': 79, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2020-10-22T21:08:44.000Z,1319385221058494465,"RT @BrankoMilan: Reminds me of a story in @nntaleb ""Antifragile"" or  ""Skin in the Game"" of a researcher on happiness who pockets huge speec…","{'mentions': [{'start': 3, 'end': 15, 'username': 'BrankoMilan'}, {'start': 42, 'end': 50, 'username': 'nntaleb'}]}","[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1281612935836479489', 'name': 'Branko Milanovic', 'description': 'Economist'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '854692455005921281', 'name': 'Science', 'description': 'Science'}}]"
988,"{'retweet_count': 183, 'reply_count': 116, 'like_count': 1368, 'quote_count': 46}",2020-10-22T21:04:24.000Z,1319384132967956480,"The ""Western canon"" must be reinterpreted as a Mediterranean thingy. You're vastly more likely to find that Plato in Izmir, Turkey or Aleppo, Syria, than Tilburg or Baden-Baden.

It may also hurt that both Canons, the ""Western"" &amp; the ""Islamic"" ones were written by the same pple https://t.co/mmJo2Gc0xL","{'urls': [{'start': 283, 'end': 306, 'url': 'https://t.co/mmJo2Gc0xL', 'expanded_url': 'https://twitter.com/ATomasi__/status/1319239430113288195', 'display_url': 'twitter.com/ATomasi__/stat…'}], 'annotations': [{'start': 108, 'end': 112, 'probability': 0.4215, 'type': 'Person', 'normalized_text': 'Plato'}, {'start': 117, 'end': 121, 'probability': 0.9954, 'type': 'Place', 'normalized_text': 'Izmir'}, {'start': 124, 'end': 129, 'probability': 0.8894, 'type': 'Place', 'normalized_text': 'Turkey'}, {'start': 134, 'end': 139, 'probability': 0.9853, 'type': 'Place', 'normalized_text': 'Aleppo'}, {'start': 142, 'end': 146, 'probability': 0.9702, 'type': 'Place', 'normalized_text': 'Syria'}, {'start': 154, 'end': 160, 'probability': 0.8844, 'type': 'Place', 'normalized_text': 'Tilburg'}, {'start': 165, 'end': 175, 'probability': 0.432, 'type': 'Place', 'normalized_text': 'Baden-Baden'}]}",
989,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 89, 'quote_count': 0}",2020-10-22T20:56:39.000Z,1319382180649459713,@_sempreguica Can't you get that I am NOT claiming that walking is a SUBSTITUTE for weightlifting?,"{'mentions': [{'start': 0, 'end': 13, 'username': '_sempreguica'}]}",
990,"{'retweet_count': 1, 'reply_count': 2, 'like_count': 2, 'quote_count': 0}",2020-10-22T20:16:33.000Z,1319372087639871489,"@4UWell @RiccardoLeggio @Schwarzenegger What was it in 2012 when you had your heart attack? I know people who have been at 5 cm for 12 years!
The expansion rate is critical.

Also is the valve regurgitating moderately or severely?","{'mentions': [{'start': 0, 'end': 7, 'username': '4UWell'}, {'start': 8, 'end': 23, 'username': 'RiccardoLeggio'}, {'start': 24, 'end': 39, 'username': 'Schwarzenegger'}]}","[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '806574782275665920', 'name': 'Arnold Schwarzenegger', 'description': 'Arnold Schwarzenegger'}}, {'domain': {'id': '56', 'name': 'Actor', 'description': 'An actor or actress in the world, like Kate Winslet or Leonardo DiCaprio'}, 'entity': {'id': '806574782275665920', 'name': 'Arnold Schwarzenegger', 'description': 'Arnold Schwarzenegger'}}]"
991,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}",2020-10-22T19:30:12.000Z,1319360423985094656,"@PredragBrajovic @enzolamberti @ishirubi @ArieHaziza Day is still young.
I miss our walks in Belgrad https://t.co/JxGqlFceft","{'urls': [{'start': 101, 'end': 124, 'url': 'https://t.co/JxGqlFceft', 'expanded_url': 'https://twitter.com/nntaleb/status/1319360423985094656/photo/1', 'display_url': 'pic.twitter.com/JxGqlFceft'}], 'annotations': [{'start': 93, 'end': 99, 'probability': 0.8828, 'type': 'Place', 'normalized_text': 'Belgrad'}], 'mentions': [{'start': 0, 'end': 16, 'username': 'PredragBrajovic'}, {'start': 17, 'end': 30, 'username': 'enzolamberti'}, {'start': 31, 'end': 40, 'username': 'ishirubi'}, {'start': 41, 'end': 52, 'username': 'ArieHaziza'}]}",
992,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}",2020-10-22T19:03:00.000Z,1319353580390916096,"@4UWell @RiccardoLeggio @Schwarzenegger HI Mike. How large is the dilatation? There is evidence that 40-50mm do not represent the danger we thought it had, so long as it does not expand rapidly.","{'annotations': [{'start': 43, 'end': 46, 'probability': 0.9146, 'type': 'Person', 'normalized_text': 'Mike'}], 'mentions': [{'start': 0, 'end': 7, 'username': '4UWell'}, {'start': 8, 'end': 23, 'username': 'RiccardoLeggio'}, {'start': 24, 'end': 39, 'username': 'Schwarzenegger'}]}","[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '806574782275665920', 'name': 'Arnold Schwarzenegger', 'description': 'Arnold Schwarzenegger'}}, {'domain': {'id': '56', 'name': 'Actor', 'description': 'An actor or actress in the world, like Kate Winslet or Leonardo DiCaprio'}, 'entity': {'id': '806574782275665920', 'name': 'Arnold Schwarzenegger', 'description': 'Arnold Schwarzenegger'}}]"
993,"{'retweet_count': 7, 'reply_count': 1, 'like_count': 55, 'quote_count': 0}",2020-10-22T18:56:50.000Z,1319352029391822914,@JDespraz I do zoom while walking. Keeps it brief.,"{'mentions': [{'start': 0, 'end': 9, 'username': 'JDespraz'}]}",
994,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 28, 'quote_count': 0}",2020-10-22T18:56:15.000Z,1319351880393383942,@normonics How many hours from NY?,"{'annotations': [{'start': 31, 'end': 32, 'probability': 0.9108, 'type': 'Place', 'normalized_text': 'NY'}], 'mentions': [{'start': 0, 'end': 10, 'username': 'normonics'}]}",
995,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 12, 'quote_count': 0}",2020-10-22T18:28:41.000Z,1319344942033096707,@AkyolinEnglish @MazMHussain That is not what I am saying. I am saying that modification of doctrine does not lead to  modification of behavior.,"{'mentions': [{'start': 0, 'end': 15, 'username': 'AkyolinEnglish'}, {'start': 16, 'end': 28, 'username': 'MazMHussain'}]}",
996,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 10, 'quote_count': 0}",2020-10-22T17:57:14.000Z,1319337028081909760,@akathehuss In how long?,"{'mentions': [{'start': 0, 'end': 11, 'username': 'akathehuss'}]}",
997,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",2020-10-22T17:08:52.000Z,1319324856568193024,@AkyolinEnglish @MazMHussain Do you realize that your comment Mr Aykol has a lot of words but is substance free?,"{'annotations': [{'start': 62, 'end': 69, 'probability': 0.9798, 'type': 'Person', 'normalized_text': 'Mr Aykol'}], 'mentions': [{'start': 0, 'end': 15, 'username': 'AkyolinEnglish'}, {'start': 16, 'end': 28, 'username': 'MazMHussain'}]}",
998,"{'retweet_count': 1, 'reply_count': 3, 'like_count': 5, 'quote_count': 0}",2020-10-22T15:07:33.000Z,1319294325784743936,@rationalwalk Thanks. What do you mean by nothing like walking?,"{'mentions': [{'start': 0, 'end': 13, 'username': 'rationalwalk'}]}",
999,"{'retweet_count': 2, 'reply_count': 6, 'like_count': 40, 'quote_count': 1}",2020-10-22T14:13:40.000Z,1319280768636522496,"@ishirubi @ArieHaziza It is the MOST effective. Why? Because of high compliance, and long periods.
For me 600 calories/hour.","{'mentions': [{'start': 0, 'end': 9, 'username': 'ishirubi'}, {'start': 10, 'end': 21, 'username': 'ArieHaziza'}]}",
1000,"{'retweet_count': 12, 'reply_count': 15, 'like_count': 175, 'quote_count': 1}",2020-10-22T14:10:02.000Z,1319279854211067905,"I convinced Mahmoud to increase capacity. But up to 20 people.
Why? Because 20% of the people do 80% of the talking. https://t.co/6PsupHqG8B","{'annotations': [{'start': 12, 'end': 18, 'probability': 0.6758, 'type': 'Person', 'normalized_text': 'Mahmoud'}], 'urls': [{'start': 117, 'end': 140, 'url': 'https://t.co/6PsupHqG8B', 'expanded_url': 'https://twitter.com/Decafquest/status/1319265876432973831', 'display_url': 'twitter.com/Decafquest/sta…'}]}",
1001,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",2020-10-22T14:05:37.000Z,1319278740145238016,"@erugli Is this you on RMM? Is looks like there may be a typo, no?
&gt;= highlighted. https://t.co/58kORxLsdI","{'mentions': [{'start': 0, 'end': 7, 'username': 'erugli'}], 'urls': [{'start': 86, 'end': 109, 'url': 'https://t.co/58kORxLsdI', 'expanded_url': 'https://twitter.com/nntaleb/status/1319278740145238016/photo/1', 'display_url': 'pic.twitter.com/58kORxLsdI'}]}",
1002,"{'retweet_count': 18, 'reply_count': 18, 'like_count': 253, 'quote_count': 13}",2020-10-22T12:59:31.000Z,1319262107238600704,"@EForenzi Bicycling is only positive, never excentric pressure. It is the fakest exercise","{'mentions': [{'start': 0, 'end': 9, 'username': 'EForenzi'}]}",
1003,"{'retweet_count': 115, 'reply_count': 49, 'like_count': 667, 'quote_count': 22}",2020-10-22T12:43:15.000Z,1319258012326965248,"Religions create highly differentiated belief clusters and mentalities that have little to do with their theologies.

Also Richard Dawkins @RichardDawkins isn't just totally klueless about scaling &amp; probability; he is klueeeeless abt Islam &amp; religion. 
https://t.co/mmw9pm4qpg","{'annotations': [{'start': 123, 'end': 137, 'probability': 0.9979, 'type': 'Person', 'normalized_text': 'Richard Dawkins'}, {'start': 234, 'end': 238, 'probability': 0.409, 'type': 'Person', 'normalized_text': 'Islam'}], 'mentions': [{'start': 139, 'end': 154, 'username': 'RichardDawkins'}], 'urls': [{'start': 261, 'end': 284, 'url': 'https://t.co/mmw9pm4qpg', 'expanded_url': 'https://link.medium.com/lonOClCFLab', 'display_url': 'link.medium.com/lonOClCFLab'}]}","[{'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '854692455005921281', 'name': 'Science', 'description': 'Science'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '847896837532995585', 'name': 'Biology', 'description': 'Biology'}}]"
1004,"{'retweet_count': 1, 'reply_count': 5, 'like_count': 31, 'quote_count': 0}",2020-10-22T12:39:40.000Z,1319257109691797507,@ektrit To the contrary. I had knew problems from weightlifting... gone now!,"{'mentions': [{'start': 0, 'end': 7, 'username': 'ektrit'}]}",
1005,"{'retweet_count': 105, 'reply_count': 73, 'like_count': 1405, 'quote_count': 23}",2020-10-22T12:34:59.000Z,1319255930379403267,"2) I wrote somewhere that writing was 95% walking, 5% sitting; mathematics was 95% sitting, 5% walking.

3) Post-Covid, thinking of Compostella (30,000 steps a day)",,"[{'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '1237095288671596545', 'name': 'Mathematics'}}, {'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]"
1006,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}",2020-10-22T12:20:44.000Z,1319252344937369600,"@HsenAndil @bilmasripodcast This is the legacy of City States + hinterland.
Actually Misr was Mitraym (dual), the Northern and Southern ones.","{'annotations': [{'start': 50, 'end': 60, 'probability': 0.6345, 'type': 'Place', 'normalized_text': 'City States'}], 'mentions': [{'start': 0, 'end': 10, 'username': 'HsenAndil'}, {'start': 11, 'end': 27, 'username': 'bilmasripodcast'}]}",
1007,"{'retweet_count': 16, 'reply_count': 23, 'like_count': 676, 'quote_count': 6}",2020-10-22T12:17:52.000Z,1319251622959206401,"@luigiva76666158 Fuck, no.","{'mentions': [{'start': 0, 'end': 16, 'username': 'luigiva76666158'}]}",
1008,"{'retweet_count': 798, 'reply_count': 319, 'like_count': 6312, 'quote_count': 248}",2020-10-22T12:15:31.000Z,1319251034947096576,"Walking is misunderstood, underrated. Nothing, nothing substitutes for it. And the minimum should be &gt; 6-7 miles on v. hilly terrain.  

Walking deprivation is similar to sleep deprivation. https://t.co/KB7aWyPU4C","{'urls': [{'start': 193, 'end': 216, 'url': 'https://t.co/KB7aWyPU4C', 'expanded_url': 'https://twitter.com/nntaleb/status/1319251034947096576/photo/1', 'display_url': 'pic.twitter.com/KB7aWyPU4C'}]}",
1009,"{'retweet_count': 16, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2020-10-22T10:56:43.000Z,1319231204714053633,RT @alainsteinmann: Les récentes déclarations de @Pontifex_fr sur le droit a l’union pour les homosexuels sont la meilleure illustration de…,"{'mentions': [{'start': 3, 'end': 18, 'username': 'alainsteinmann'}, {'start': 49, 'end': 61, 'username': 'Pontifex_fr'}]}","[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '806597775282421760', 'name': 'Pope Francis', 'description': 'Pope Francis'}}]"
1010,"{'retweet_count': 26, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2020-10-22T10:35:27.000Z,1319225851884556288,RT @jovankurbalija: Will the pandemic crisis be a new chapter or just footnote in centuries-long history of diplomacy? | Join us today for…,"{'mentions': [{'start': 3, 'end': 18, 'username': 'jovankurbalija'}]}","[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]"
1011,"{'retweet_count': 1, 'reply_count': 2, 'like_count': 8, 'quote_count': 0}",2020-10-21T22:50:00.000Z,1319048317372944386,@C_Gabrail I block idiots. Nothing personal.,,
1012,"{'retweet_count': 3, 'reply_count': 4, 'like_count': 34, 'quote_count': 0}",2020-10-21T19:58:18.000Z,1319005108173230080,@heyjohnnyross Yes there is no connectionbetween theology and mentality. It is the CLUSTERING created by religion.,"{'mentions': [{'start': 0, 'end': 14, 'username': 'heyjohnnyross'}]}",
1013,"{'retweet_count': 11, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2020-10-21T17:34:36.000Z,1318968946213720065,RT @MKM_Abdul: I think this is the first time I’ve read an essay on medium from start to finish without looking up from the screen even onc…,"{'mentions': [{'start': 3, 'end': 13, 'username': 'MKM_Abdul'}]}","[{'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10042394749', 'name': 'Medium'}}]"
1014,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 8, 'quote_count': 0}",2020-10-21T16:14:19.000Z,1318948742691770368,"@Firsou Nice ""SPQR""","{'mentions': [{'start': 0, 'end': 7, 'username': 'Firsou'}]}",
1015,"{'retweet_count': 27, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2020-10-21T16:12:16.000Z,1318948225185943552,"RT @pierrepinson: The final outcome of the debate between John Ioannidis (+ co-authors Sally Cripps, Martin A. Tanner) and Nassim Taleb (+…","{'annotations': [{'start': 58, 'end': 71, 'probability': 0.987, 'type': 'Person', 'normalized_text': 'John Ioannidis'}, {'start': 87, 'end': 98, 'probability': 0.985, 'type': 'Person', 'normalized_text': 'Sally Cripps'}, {'start': 101, 'end': 116, 'probability': 0.6488, 'type': 'Person', 'normalized_text': 'Martin A. Tanner'}, {'start': 123, 'end': 134, 'probability': 0.7506, 'type': 'Person', 'normalized_text': 'Nassim Taleb'}], 'mentions': [{'start': 3, 'end': 16, 'username': 'pierrepinson'}]}",
1016,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2020-10-21T15:48:37.000Z,1318942275708354566,@pierrepinson @DrCirillo @yaneerbaryam Merci Pierre!,"{'mentions': [{'start': 0, 'end': 13, 'username': 'pierrepinson'}, {'start': 14, 'end': 24, 'username': 'DrCirillo'}, {'start': 25, 'end': 38, 'username': 'yaneerbaryam'}]}",
1017,"{'retweet_count': 335, 'reply_count': 78, 'like_count': 1405, 'quote_count': 85}",2020-10-21T15:48:17.000Z,1318942190631006208,"Just published Religion, Violence, Tolerance &amp; Progress: Nothing to do with Theology https://t.co/mmw9pm4qpg","{'urls': [{'start': 89, 'end': 112, 'url': 'https://t.co/mmw9pm4qpg', 'expanded_url': 'https://link.medium.com/lonOClCFLab', 'display_url': 'link.medium.com/lonOClCFLab'}]}",
1018,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 11, 'quote_count': 1}",2020-10-21T12:35:40.000Z,1318893717164560387,"@aledeniz @wmarybeard @NachoOliveras If A * B = B (* = Operator) and B * A = B, but A * A = A then B is a nil element, a statement about the racial inferiority (or rather impurity) of B and superiority of A 
""White"" is a statement of purity, not race.","{'mentions': [{'start': 0, 'end': 9, 'username': 'aledeniz'}, {'start': 10, 'end': 21, 'username': 'wmarybeard'}, {'start': 22, 'end': 36, 'username': 'NachoOliveras'}]}",
1019,"{'retweet_count': 148, 'reply_count': 43, 'like_count': 1211, 'quote_count': 16}",2020-10-21T12:19:20.000Z,1318889605639393281,Retweeting to revive a lost aphorism. https://t.co/fjo5eHAZH2,"{'urls': [{'start': 38, 'end': 61, 'url': 'https://t.co/fjo5eHAZH2', 'expanded_url': 'https://twitter.com/davidboxenhorn/status/1318885173816066050', 'display_url': 'twitter.com/davidboxenhorn…'}]}",
1020,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 7, 'quote_count': 1}",2020-10-21T10:42:17.000Z,1318865184040038400,"@mikeharrisNY @Evansrahal Not sure, let me think.","{'mentions': [{'start': 0, 'end': 13, 'username': 'mikeharrisNY'}, {'start': 14, 'end': 25, 'username': 'Evansrahal'}]}",
1021,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 7, 'quote_count': 0}",2020-10-21T10:34:38.000Z,1318863257160089601,@NachoOliveras @datkanikthans @RosebudLam @sabaone @aledeniz @wmarybeard He said Nabatean (South Levantine) &amp; Judean (Jew),"{'annotations': [{'start': 81, 'end': 88, 'probability': 0.5629, 'type': 'Person', 'normalized_text': 'Nabatean'}], 'mentions': [{'start': 0, 'end': 14, 'username': 'NachoOliveras'}, {'start': 15, 'end': 29, 'username': 'datkanikthans'}, {'start': 30, 'end': 41, 'username': 'RosebudLam'}, {'start': 42, 'end': 50, 'username': 'sabaone'}, {'start': 51, 'end': 60, 'username': 'aledeniz'}, {'start': 61, 'end': 72, 'username': 'wmarybeard'}]}",
1022,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 5, 'quote_count': 0}",2020-10-21T10:33:07.000Z,1318862877659418624,@mikeharrisNY @Evansrahal Read our paper. Log bounded power law.,"{'mentions': [{'start': 0, 'end': 13, 'username': 'mikeharrisNY'}, {'start': 14, 'end': 25, 'username': 'Evansrahal'}]}",
1023,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 6, 'quote_count': 0}",2020-10-21T01:23:34.000Z,1318724576101208065,"@HsenAndil In Beituti "" murr"" was sketo and ""wasat"" metrio","{'mentions': [{'start': 0, 'end': 10, 'username': 'HsenAndil'}]}",
1024,"{'retweet_count': 1, 'reply_count': 2, 'like_count': 9, 'quote_count': 0}",2020-10-20T21:59:53.000Z,1318673318569005056,@MasaSkiba But the 2nd is called Silent Risk,"{'mentions': [{'start': 0, 'end': 10, 'username': 'MasaSkiba'}]}",
1025,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 8, 'quote_count': 2}",2020-10-20T21:25:58.000Z,1318664782464143360,@MasaSkiba Yes this is the first part of SR. Working on the 2nd,"{'mentions': [{'start': 0, 'end': 10, 'username': 'MasaSkiba'}]}",
1026,"{'retweet_count': 7, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2020-10-20T21:22:30.000Z,1318663909042249729,"RT @Decafquest: Section one sold out, so I opened a new philosophy of religion section. Tuesdays and Fridays, 8 pm Beirut time (5 pm GMT) B…","{'annotations': [{'start': 115, 'end': 120, 'probability': 0.5222, 'type': 'Place', 'normalized_text': 'Beirut'}], 'mentions': [{'start': 3, 'end': 14, 'username': 'Decafquest'}]}",
1027,"{'retweet_count': 2, 'reply_count': 32, 'like_count': 28, 'quote_count': 1}",2020-10-20T19:16:46.000Z,1318632269490360323,"@aledeniz @wmarybeard @NachoOliveras You just saw evidence of the use by Mary Beard of the demeaning designation ""people of color"" (as ""other"", tainted, impure) deemed inferior by Northern European racial supremacists.","{'annotations': [{'start': 73, 'end': 82, 'probability': 0.9146, 'type': 'Person', 'normalized_text': 'Mary Beard'}, {'start': 180, 'end': 196, 'probability': 0.4254, 'type': 'Place', 'normalized_text': 'Northern European'}], 'mentions': [{'start': 0, 'end': 9, 'username': 'aledeniz'}, {'start': 10, 'end': 21, 'username': 'wmarybeard'}, {'start': 22, 'end': 36, 'username': 'NachoOliveras'}]}",
