,created_at,public_metrics,text,entities,id,context_annotations
531,2020-03-22T21:56:44.000Z,"{'retweet_count': 49, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",RT @mrabkin: Can’t believe how viral this terrible  article is. Great data from great sources — and then ridiculous narratives that get@con…,"{'mentions': [{'start': 3, 'end': 11, 'username': 'mrabkin'}]}",1241846298396880896,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]"
532,2020-03-21T18:19:38.000Z,"{'retweet_count': 54540, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","RT @ErikSolheim: Bravo!
South Korea 🇰🇷 has set up ‘phone booths’ that can test people for the coronavirus in just 7 minutes. The country ha…","{'annotations': [{'start': 24, 'end': 34, 'probability': 0.4259, 'type': 'Place', 'normalized_text': 'South Korea'}], 'mentions': [{'start': 3, 'end': 15, 'username': 'ErikSolheim'}]}",1241429276487847936,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]"
533,2020-03-21T02:19:44.000Z,"{'retweet_count': 205, 'reply_count': 46, 'like_count': 1642, 'quote_count': 21}","As a friend just reminded me: if you’re in a position to do it, please consider tipping or paying 2-3x what you would (or owe) otherwise and put some cash into the hands of hard working people. 🙏🏽🙏🏽❤️❤️",,1241187707943964674,
534,2020-03-20T18:14:55.000Z,"{'retweet_count': 239, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",RT @DavidSacks: Burden of proof that chloroquine/HCL must meet seems very high. Burden of proof for actions that kill millions of jobs seem…,"{'mentions': [{'start': 3, 'end': 14, 'username': 'DavidSacks'}]}",1241065698710847488,
535,2020-03-20T16:46:13.000Z,"{'retweet_count': 15, 'reply_count': 9, 'like_count': 160, 'quote_count': 1}","Slack says it added 7,000 paying customers since start of February, more than in all of prior quarter - MarketWatch https://t.co/kpjzILd1ue","{'urls': [{'start': 116, 'end': 139, 'url': 'https://t.co/kpjzILd1ue', 'expanded_url': 'https://apple.news/A8nKBKfn9TA63QrMDXeHQCA', 'display_url': 'apple.news/A8nKBKfn9TA63Q…'}], 'annotations': [{'start': 0, 'end': 4, 'probability': 0.9289, 'type': 'Organization', 'normalized_text': 'Slack'}, {'start': 104, 'end': 114, 'probability': 0.8741, 'type': 'Organization', 'normalized_text': 'MarketWatch'}]}",1241043378818564097,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10028564156', 'name': 'Big Brother Brasil', 'description': ""Acompanhe as novidades da 20ª edição do BBB, confira as reações do pessoal ao programa de hoje e fique por dentro das movimentações e estratégias rolando dentro desta 'nave louca'. Será que seu brother/sister preferido irá vencer o prêmio de R$ 1,5 milhão? \n\nFoto via @BBB""}}, {'domain': {'id': '4', 'name': 'TV Episodes', 'description': 'Television show episodes'}, 'entity': {'id': '1229506941963010048', 'name': 'Big Brother Brasil', 'description': ""Acompanhe as novidades da 20ª edição do BBB, confira as reações do pessoal ao programa de hoje e fique por dentro das movimentações e estratégias rolando dentro desta 'nave louca'. Será que seu brother/sister preferido irá vencer o prêmio de R$ 1,5 milhão? \n\nFoto via @BBB""}}, {'domain': {'id': '4', 'name': 'TV Episodes', 'description': 'Television show episodes'}, 'entity': {'id': '1229506943036751872', 'name': 'Big Brother Brasil', 'description': ""Acompanhe as novidades da 20ª edição do BBB, confira as reações do pessoal ao programa de hoje e fique por dentro das movimentações e estratégias rolando dentro desta 'nave louca'. Será que seu brother/sister preferido irá vencer o prêmio de R$ 1,5 milhão? \n\nFoto via @BBB""}}]"
536,2020-03-19T17:57:34.000Z,"{'retweet_count': 271, 'reply_count': 143, 'like_count': 1205, 'quote_count': 86}","My latest on @cnbc. We need to do things differently this time around. Tell your elected representatives. 

https://t.co/qz6B7aJGRl","{'urls': [{'start': 108, 'end': 131, 'url': 'https://t.co/qz6B7aJGRl', 'expanded_url': 'https://www.cnbc.com/video/2020/03/19/watch-cnbcs-full-interview-with-chamath-palihapitiya-on-coronavirus.html?&qsearchterm=chamath', 'display_url': 'cnbc.com/video/2020/03/…'}], 'mentions': [{'start': 13, 'end': 18, 'username': 'CNBC'}]}",1240698944201453568,"[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1100410844427350016', 'name': 'CNBC', 'description': 'CNBC'}}]"
537,2020-03-19T16:33:21.000Z,"{'retweet_count': 14, 'reply_count': 161, 'like_count': 392, 'quote_count': 16}",Jumping on with @ScottWapnerCNBC on @CNBC now.,"{'mentions': [{'start': 16, 'end': 32, 'username': 'ScottWapnerCNBC'}, {'start': 36, 'end': 41, 'username': 'CNBC'}]}",1240677751444529153,"[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1100410844427350016', 'name': 'CNBC', 'description': 'CNBC'}}]"
538,2020-03-19T03:06:01.000Z,"{'retweet_count': 1734, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",RT @TruthGundlach: I don’t think government bailouts of over leveraged companies that got over leveraged via share buybacks at all-time hig…,"{'mentions': [{'start': 3, 'end': 17, 'username': 'TruthGundlach'}]}",1240474579203571712,
539,2020-03-19T02:27:38.000Z,"{'retweet_count': 16, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","RT @theallinpod: @StockViking @chamath just finished uploading!

https://t.co/1uXfNSftTU","{'urls': [{'start': 65, 'end': 88, 'url': 'https://t.co/1uXfNSftTU', 'expanded_url': 'https://youtu.be/zWFXRewP_FI', 'display_url': 'youtu.be/zWFXRewP_FI'}], 'mentions': [{'start': 3, 'end': 15, 'username': 'theallinpod'}, {'start': 17, 'end': 29, 'username': 'StockViking'}, {'start': 30, 'end': 38, 'username': 'chamath'}]}",1240464921340440577,
540,2020-03-19T01:56:50.000Z,"{'retweet_count': 27, 'reply_count': 28, 'like_count': 261, 'quote_count': 9}",Episode 1! Listen up...the pod is available.  https://t.co/N3upFncNix,"{'urls': [{'start': 46, 'end': 69, 'url': 'https://t.co/N3upFncNix', 'expanded_url': 'https://podcasts.apple.com/us/podcast/all-in-with-chamath-palihapitiya-jason-calacanis/id1502871393', 'display_url': 'podcasts.apple.com/us/podcast/all…'}]}",1240457168953864193,
541,2020-03-18T04:23:21.000Z,"{'retweet_count': 11, 'reply_count': 21, 'like_count': 85, 'quote_count': 0}","The young, white and urban restless like @SenSanders.  Everyone else seems to prefer @JoeBiden. Data don’t lie... https://t.co/0jsAgMi8IB","{'urls': [{'start': 114, 'end': 137, 'url': 'https://t.co/0jsAgMi8IB', 'expanded_url': 'https://twitter.com/davidaxelrod/status/1240118515320918017', 'display_url': 'twitter.com/davidaxelrod/s…'}], 'mentions': [{'start': 41, 'end': 52, 'username': 'SenSanders'}, {'start': 85, 'end': 94, 'username': 'JoeBiden'}]}",1240131652820615170,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '10037721459', 'name': 'Bernie Sanders', 'description': 'US Senator Bernie Sanders (VT)\n'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '10040395078', 'name': 'Joe Biden', 'description': 'Former US Vice President Joe Biden'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '10037721459', 'name': 'Bernie Sanders', 'description': 'US Senator Bernie Sanders (VT)\n'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '10040395078', 'name': 'Joe Biden', 'description': 'Former US Vice President Joe Biden'}}]"
542,2020-03-18T04:21:30.000Z,"{'retweet_count': 2568, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","RT @davidaxelrod: Amazing stat from a smart FL political hand: In Alabama, Arkansas, Florida, Mississippi, Missouri, North Carolina, South…","{'annotations': [{'start': 44, 'end': 45, 'probability': 0.6803, 'type': 'Place', 'normalized_text': 'FL'}, {'start': 66, 'end': 72, 'probability': 0.9887, 'type': 'Place', 'normalized_text': 'Alabama'}, {'start': 75, 'end': 82, 'probability': 0.5948, 'type': 'Place', 'normalized_text': 'Arkansas'}, {'start': 85, 'end': 91, 'probability': 0.9859, 'type': 'Place', 'normalized_text': 'Florida'}, {'start': 94, 'end': 104, 'probability': 0.964, 'type': 'Place', 'normalized_text': 'Mississippi'}, {'start': 107, 'end': 114, 'probability': 0.9723, 'type': 'Place', 'normalized_text': 'Missouri'}, {'start': 117, 'end': 130, 'probability': 0.9847, 'type': 'Place', 'normalized_text': 'North Carolina'}, {'start': 133, 'end': 137, 'probability': 0.8554, 'type': 'Place', 'normalized_text': 'South'}], 'mentions': [{'start': 3, 'end': 16, 'username': 'davidaxelrod'}]}",1240131186690793475,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1057033781121507328', 'name': 'David Axelrod', 'description': 'David Axelrod'}}, {'domain': {'id': '94', 'name': 'Journalist', 'description': ""A journalist like 'Anderson Cooper'""}, 'entity': {'id': '1057033781121507328', 'name': 'David Axelrod', 'description': 'David Axelrod'}}]"
543,2020-03-18T03:18:00.000Z,"{'retweet_count': 55632, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","RT @jheil: Today, @realdonaldtrump said: “I’ve always known this is a pandemic. I’ve felt that it was a pandemic long before it was called…","{'mentions': [{'start': 3, 'end': 9, 'username': 'jheil'}, {'start': 18, 'end': 34, 'username': 'realDonaldTrump'}]}",1240115209206779906,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]"
544,2020-03-17T22:29:26.000Z,"{'retweet_count': 211, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","RT @friedberg: as of today, 5 NBA teams have had a coronavirus RT-PCR test done on their players and 7 players are positive (a 9.3% positiv…","{'annotations': [{'start': 30, 'end': 32, 'probability': 0.8949, 'type': 'Organization', 'normalized_text': 'NBA'}], 'mentions': [{'start': 3, 'end': 13, 'username': 'friedberg'}]}",1240042589174132736,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10000607734', 'name': 'NBA Basketball', 'description': 'All the latest basketball action from the NBA.'}}, {'domain': {'id': '11', 'name': 'Sport', 'description': 'Types of sports, like soccer and basketball'}, 'entity': {'id': '706083902411055104', 'name': 'Basketball'}}, {'domain': {'id': '26', 'name': 'Sports League', 'description': ''}, 'entity': {'id': '706083889454813185', 'name': 'NBA'}}, {'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}, {'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597491040257', 'name': 'Sports'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10042758024', 'name': 'NBA'}}]"
545,2020-03-17T17:56:21.000Z,"{'retweet_count': 90, 'reply_count': 58, 'like_count': 846, 'quote_count': 17}","Are people just realizing that after a few weeks of meetings via @zoom_us you may also need @SlackHQ if you need to do work?!?!

Slack + Zoom = basic resilience for every organization STARTING NOW.","{'mentions': [{'start': 65, 'end': 73, 'username': 'zoom_us'}, {'start': 92, 'end': 100, 'username': 'SlackHQ'}]}",1239973865079463937,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597226799105', 'name': 'B2B'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597172203520', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040912121', 'name': 'Zoom'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10042877598', 'name': 'Slack'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}]"
546,2020-03-17T16:27:47.000Z,"{'retweet_count': 22, 'reply_count': 34, 'like_count': 223, 'quote_count': 6}",Subscribe to the pod. New episode coming tomorrow! https://t.co/N3upFncNix,"{'urls': [{'start': 51, 'end': 74, 'url': 'https://t.co/N3upFncNix', 'expanded_url': 'https://podcasts.apple.com/us/podcast/all-in-with-chamath-palihapitiya-jason-calacanis/id1502871393', 'display_url': 'podcasts.apple.com/us/podcast/all…'}]}",1239951575205810177,
547,2020-03-17T01:05:47.000Z,"{'retweet_count': 58268, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","RT @JustMeTurtle: I’m a garbageman, I can’t work from home and my job is an essential city service that must get done. It’s a tough job, fr…","{'mentions': [{'start': 3, 'end': 16, 'username': 'JustMeTurtle'}]}",1239719546744786944,"[{'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '1237833500474003461', 'name': 'Remote work'}}, {'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]"
548,2020-03-16T23:03:50.000Z,"{'retweet_count': 909, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","RT @stewart: If you’re working on #COVID19 research, response, or mitigation and @slackhq can help in any way, email covid@slack.com. Free…","{'mentions': [{'start': 3, 'end': 11, 'username': 'stewart'}, {'start': 81, 'end': 89, 'username': 'SlackHQ'}], 'hashtags': [{'start': 34, 'end': 42, 'tag': 'COVID19'}]}",1239688856728784896,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}, {'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597226799105', 'name': 'B2B'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597172203520', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10042877598', 'name': 'Slack'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}]"
549,2020-03-16T17:10:14.000Z,"{'retweet_count': 17, 'reply_count': 15, 'like_count': 154, 'quote_count': 3}","The pod is now available thru Apple. Ep 0 in the books - All In on Corona Virus and it’s 2nd and 3rd order effects. Ep 1 coming this week...

 https://t.co/mBFsexiesS","{'urls': [{'start': 143, 'end': 166, 'url': 'https://t.co/mBFsexiesS', 'expanded_url': 'https://podcasts.apple.com/us/podcast/emergency-pod-e0-all-in-chamath-palihapitiya-jason/id315114957?i=1000468436596', 'display_url': 'podcasts.apple.com/us/podcast/eme…', 'status': 200, 'unwound_url': 'https://podcasts.apple.com/us/podcast/emergency-pod-e0-all-in-chamath-palihapitiya-jason/id315114957?i=1000468436596'}], 'annotations': [{'start': 30, 'end': 34, 'probability': 0.6141, 'type': 'Product', 'normalized_text': 'Apple'}, {'start': 57, 'end': 78, 'probability': 0.3612, 'type': 'Other', 'normalized_text': 'All In on Corona Virus'}]}",1239599871377588224,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]"
550,2020-03-16T03:27:08.000Z,"{'retweet_count': 5193, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","RT @nntaleb: Why you are harming others by not ""overreacting""

https://t.co/iSDperUx8g https://t.co/sojDM03Oia","{'urls': [{'start': 63, 'end': 86, 'url': 'https://t.co/iSDperUx8g', 'expanded_url': 'https://www.academia.edu/42223846/Ethics_of_Precaution_Individual_and_Systemic_Risk', 'display_url': 'academia.edu/42223846/Ethic…'}, {'start': 87, 'end': 110, 'url': 'https://t.co/sojDM03Oia', 'expanded_url': 'https://twitter.com/nntaleb/status/1239243622916259841/photo/1', 'display_url': 'pic.twitter.com/sojDM03Oia'}], 'mentions': [{'start': 3, 'end': 11, 'username': 'nntaleb'}]}",1239392728883945472,
551,2020-03-15T03:29:33.000Z,"{'retweet_count': 44, 'reply_count': 30, 'like_count': 316, 'quote_count': 16}",Here you go folks...Episode #0...of the @theallinpod https://t.co/oK9WfL7QKX,"{'urls': [{'start': 53, 'end': 76, 'url': 'https://t.co/oK9WfL7QKX', 'expanded_url': 'https://twitter.com/theallinpod/status/1239024487963570178', 'display_url': 'twitter.com/theallinpod/st…'}], 'mentions': [{'start': 40, 'end': 52, 'username': 'theallinpod'}]}",1239030952199741441,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]"
552,2020-03-15T01:26:16.000Z,"{'retweet_count': 8, 'reply_count': 4, 'like_count': 105, 'quote_count': 0}",This is really good. https://t.co/yZ0D8XdeUC,"{'urls': [{'start': 21, 'end': 44, 'url': 'https://t.co/yZ0D8XdeUC', 'expanded_url': 'https://twitter.com/DavidSacks/status/1238986571900018689', 'display_url': 'twitter.com/DavidSacks/sta…'}]}",1238999927931293696,
553,2020-03-15T01:19:30.000Z,"{'retweet_count': 23, 'reply_count': 19, 'like_count': 293, 'quote_count': 0}",We taped an emergency first episode of the pod...dropping tonight. https://t.co/K2zW4qppRk,"{'urls': [{'start': 67, 'end': 90, 'url': 'https://t.co/K2zW4qppRk', 'expanded_url': 'https://twitter.com/Jason/status/1238992440742182912', 'display_url': 'twitter.com/Jason/status/1…'}]}",1238998221017321472,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]"
554,2020-03-14T18:47:20.000Z,"{'retweet_count': 27, 'reply_count': 28, 'like_count': 214, 'quote_count': 5}","Additionally, the foot traffic in “red” states and cities are different and, in some cases, up. 

Social distancing seems to be splitting along political lines...or Fox News Effect... https://t.co/pjtyCeRIbi","{'urls': [{'start': 184, 'end': 207, 'url': 'https://t.co/pjtyCeRIbi', 'expanded_url': 'https://twitter.com/GavinSBaker/status/1238842879772110848', 'display_url': 'twitter.com/GavinSBaker/st…'}], 'annotations': [{'start': 165, 'end': 179, 'probability': 0.3525, 'type': 'Organization', 'normalized_text': 'Fox News Effect'}]}",1238899531095273472,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596157181956', 'name': 'Online Site'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597105094656', 'name': 'TV/Movies Related'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1065657279150665728', 'name': 'Fox News', 'description': 'Fox News'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '1037076073719025664', 'name': 'Traffic', 'description': 'Traffic'}}, {'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]"
555,2020-03-13T23:19:16.000Z,"{'retweet_count': 27, 'reply_count': 22, 'like_count': 258, 'quote_count': 3}",Wahhhhh???? https://t.co/7zjLwXjVjt,"{'urls': [{'start': 12, 'end': 35, 'url': 'https://t.co/7zjLwXjVjt', 'expanded_url': 'https://twitter.com/carlquintanilla/status/1238596465527848961', 'display_url': 'twitter.com/carlquintanill…'}]}",1238605577174974464,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026378521', 'name': 'Google '}}]"
556,2020-03-12T17:44:33.000Z,"{'retweet_count': 64, 'reply_count': 55, 'like_count': 411, 'quote_count': 14}","Often wrong but never in doubt...I just spoke with @ScottWapnerCNBC about what’s going on:

https://t.co/N6Ieb5H33k","{'urls': [{'start': 92, 'end': 115, 'url': 'https://t.co/N6Ieb5H33k', 'expanded_url': 'https://www.cnbc.com/video/2020/03/12/chamath-palihapitiya-on-stock-selloff-i-suspect-we-are-nowhere-near-the-lows.html?&qsearchterm=CHAMATH', 'display_url': 'cnbc.com/video/2020/03/…'}], 'mentions': [{'start': 51, 'end': 67, 'username': 'ScottWapnerCNBC'}]}",1238158956461056002,
557,2020-03-12T15:01:42.000Z,"{'retweet_count': 33, 'reply_count': 16, 'like_count': 358, 'quote_count': 1}","8. Americans practice social distancing and work from home if you can. Wash your hands and be prepared to help others. Try to stay healthy so you don’t tax the healthcare system over the next 60 days. 

WE CAN DO THIS!!!",,1238117974491295745,"[{'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '1237833500474003461', 'name': 'Remote work'}}]"
558,2020-03-12T15:01:42.000Z,"{'retweet_count': 9, 'reply_count': 2, 'like_count': 134, 'quote_count': 0}",7. Beef up unemployment insurance for affected seasonal workers,,1238117973564379137,
559,2020-03-12T15:01:42.000Z,"{'retweet_count': 6, 'reply_count': 4, 'like_count': 122, 'quote_count': 0}",6. Big bailout package (a la TARP) for toxic debt - BUT you need to wipe out equity holders and gvt owns the asset until further notice,,1238117972696129537,
560,2020-03-12T15:01:42.000Z,"{'retweet_count': 20, 'reply_count': 13, 'like_count': 205, 'quote_count': 1}","3. Immediate payroll cut for all Americans at both state and federal levels. 

4. Debt relief for mortgages, student loans and business loans until further notice. 

5. New loans available for SMBs via SBA",,1238117971215540226,
561,2020-03-12T15:01:41.000Z,"{'retweet_count': 163, 'reply_count': 47, 'like_count': 1263, 'quote_count': 16}","COVID-19 Glass half full from here:

1. End to partisanship. Rs and Ds cross the aisle, work together and help the country. 

2. Create some kind of healthcare for everyone with basic services like testing and basic vaccines free - FUCK YOUR IDEOLOGY!",,1238117970464796672,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]"
562,2020-03-12T14:45:14.000Z,"{'retweet_count': 5397, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","RT @Yascha_Mounk: Doctors and nurses in Italy face an impossible dilemma: who to treat and who to let die.

But the moral obligation we fac…","{'annotations': [{'start': 40, 'end': 44, 'probability': 0.9947, 'type': 'Place', 'normalized_text': 'Italy'}], 'mentions': [{'start': 3, 'end': 16, 'username': 'Yascha_Mounk'}]}",1238113827461287938,
563,2020-03-12T03:53:27.000Z,"{'retweet_count': 39, 'reply_count': 25, 'like_count': 355, 'quote_count': 7}","7. Credit bubble pops

Reason: too many companies become zombie companies and can’t pay back debt",,1237949802760916994,
564,2020-03-12T03:53:27.000Z,"{'retweet_count': 32, 'reply_count': 6, 'like_count': 290, 'quote_count': 2}","6. Major industries will need bailouts

Reason: poor balance sheet and inability to absorb demand hiccups",,1237949802102411270,
565,2020-03-12T03:53:27.000Z,"{'retweet_count': 33, 'reply_count': 5, 'like_count': 299, 'quote_count': 0}","5. Small businesses of many forms will need bailouts. 

Reason: bad working capital dynamics and can’t weather an 18month downturn",,1237949801204813825,"[{'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '854692455005921281', 'name': 'Science', 'description': 'Science'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '857083369514876928', 'name': 'Weather', 'description': 'Weather'}}]"
566,2020-03-12T03:53:27.000Z,"{'retweet_count': 34, 'reply_count': 5, 'like_count': 305, 'quote_count': 1}","4. More nationalism and tribalism

Reason: advocates for closed borders and nationalized economies will have valid arguments for restrictive policies",,1237949800424681473,
567,2020-03-12T03:53:26.000Z,"{'retweet_count': 44, 'reply_count': 11, 'like_count': 356, 'quote_count': 0}","3. Wealth destruction for anyone holding equities.

Reason: supply shock leading to demand shock has diminished confidence in long term prospects for all companies all over the world.",,1237949799095136256,
568,2020-03-12T03:53:26.000Z,"{'retweet_count': 57, 'reply_count': 7, 'like_count': 443, 'quote_count': 1}","2. Massive unemployment.

Reason: consumer confidence zero, tourism crippled and social gatherings of all forms disappear for time being. These things support, directly and indirectly, a whole host of industries and businesses.",,1237949796674981888,
569,2020-03-12T03:53:26.000Z,"{'retweet_count': 728, 'reply_count': 92, 'like_count': 3299, 'quote_count': 81}","COVID-19 impacts:

1. Unnecessary death of good, earnest people 

Reason: inundated hospitals leads to war-time triage decision making. History will point the finger directly at POTUS and inept government response weeks ago.","{'annotations': [{'start': 178, 'end': 182, 'probability': 0.6036, 'type': 'Person', 'normalized_text': 'POTUS'}]}",1237949795961950209,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]"
